12166 USA|OH New Bremen Techno Birds (NBTB)
12167 USA|TX FABOO
12168 USA|IA Plainsmen Robotics
12172 USA|TX Morris - Team B.O.B.
12176 USA|IL LevelUP
12178 USA|NY Artificial Intelligence
12179 USA|OR Macrobots M1
12180 USA|OR Dragoon
12181 USA|MI Royal Oak Robotics Fighting Bulldogs
12183 USA|MN Rockets
12184 USA|MI RoboCreek
12185 USA|CA Knight Time
12186 USA|PA B.C. Crusaders 1
12189 Chinese Taipei|CYQ CMS2
12190 Chinese Taipei|CYQ CMS3
12191 USA|WI WCRB Wild Cat Robot Beast
12192 USA|WI The Gracious Professionals
12193 USA|RI METrix
12194 USA|NV Reedbotics G-Force
12195 USA|MA Bellingham High School Blackhawks Robotics Club
12197 USA|ID Foxfire
12199 USA|CA The Spider Pigs
12202 USA|TX Gaga for Robots
12204 Canada|AB OJSH Robotics
12211 USA|OH Trial & Error
12212 USA|GA SpartaBots I
12213 USA|GA SpartaBots II
12215 USA|OR Curdeous Qbot
12216 USA|OR The Doctors
12217 USA|WA Timberline Trailblazers
12219 USA|CT Electric Eagles
12220 USA|TX Clout Bears
12223 USA|IL MYTT SOUTHLAND ENGINEERS
12224 USA|CA Blue Smoke
12227 USA|TX BushBots
12231 USA|IN WarriorTech
12233 USA|IA Rails Robotic Legion
12234 USA|AK StReAM Robotics
12236 USA|TX Engineering Knights
12237 USA|TX HyperBots
12238 USA|TX LMS Scotties
12239 USA|MT Matrix
12240 USA|AK StReAM Team
12241 USA|AZ Panther Robotics
12245 USA|FL Cobalt
12248 USA|TX Badgers
12250 USA|MS Robotic Raiders
12252 USA|OR North Santiam Robotics
12254 USA|TX Superior Automated Machines
12255 USA|MI Rudyard Steampunks
12262 Australia|NSW Barker FTC 2 2017
12263 Australia|NSW Barker FTC 8 2017
12264 USA|TX πRate Brigade
12265 Canada|AB GearHeads
12266 USA|NY ADK P-TECH RoBEEtics
12270 USA|NC Kennedy Klinklang
12271 USA|NJ TechTron
12272 USA|MS Tropical Storm
12273 USA|FL Raiders of the Lost Parts
12274 USA|TX Wunderlich Robotics
12275 USA|NM High Country Robotics
12277 USA|TX Hornet Robotics
12281 Canada|BC Elgin Robotics
12282 USA|NY SOF RC
12285 USA|TX Droid Rage
12286 USA|GA Warbots High School
12294 USA|MI Shumate Firewall
12296 USA|AK Robot STrEaM
12297 USA|TX Raven Robotics
12300 USA|IL RainbowPushBots
12301 USA|NY MDQ  A - Team Kettle Cooked
12302 USA|TX Synergy
12303 USA|MI Hacker Hawks
12305 USA|TX Gears of Thrones
12306 USA|NY MDY Spare Parts
12307 USA|TX (AB)^3
12309 USA|NJ Wood-Ridge Spartans
12310 USA|WI MKE Trojans 
12313 USA|TX Argonauts
12317 USA|MI Brave Bots
12318 USA|TX Metal Problems
12321 USA|TX PSJA North Raideretts
12326 USA|MI W.I.M.A. Robotics
12327 USA|MI Blue Devils Tech Team
12328 USA|MS Carroll Academy Robotics 
12330 USA|MI Eaglebots Green
12331 USA|NY Robo Raiders
12336 Canada|AB STEM Squad
12337 USA|MI Rambler Robotics
12338 USA|NM Mescalero Apache Chiefs
12339 USA|TX Darth Cougarbots
12340 USA|NE Quantum Linked
12341 USA|SC Robot Techno
12342 USA|MD Pallotti Robotics Team
12343 USA|TX iBotics
12347 USA|TX Flamin' Bots
12349 USA|MS Queens of Parts
12351 USA|UT Nuclear Minds
12352 USA|MI All Saints Robotics 
12353 USA|ID Technolots
12354 Canada|BC Belmont Bytes
12355 USA|PA Wyoming Seminary Robo-Knights
12357 USA|UT Inconceivable
12359 USA|TX Sharp Sharks
12360 USA|TX Fossum RUSH
12362 USA|MI Tractor Technicians in Training (Blue)
12364 USA|TX Knightron-12364
12365 USA|NJ MATES Robotics
12366 USA|TX Greyhound Bot
12369 USA|CO Wizards Robotics 12369
12371 USA|ID Robotic Indians
12372 USA|TX Rex De Leon
12373 USA|TX Rowe-botic Problem
12374 USA|AK Alchemy
12375 USA|TX T^3
12376 USA|UT WDTL
12377 USA|CT Hopkins Robotics
12378 USA|NY Dagaz
12379 USA|MI Cyborg Seahawks
12381 USA|MO Tiger_STEAM Black
12382 USA|NY Syosset Sparks
12384 USA|UT Checkmate
12386 USA|CA BHS Team Blue
12389 USA|MS Tupelo Middle School Robotics
12390 USA|MS Lamar School
12392 USA|TX Zeus
12395 USA|TX Rattlers Robotics
12398 USA|TX Bobcat Robotics
12401 USA|TX Patriot Engineering
12405 USA|CA Lost CTRL
12406 USA|CA Indiana Drones
12407 USA|TX Robotigers Alpha
12408 USA|TX Robotigers Beta
12409 USA|TX Robotigers Delta
12410 USA|TX Robotigers Epsilon
12414 USA|NY Indians Too
12419 USA|IA Dubuque Stripped Servos
12420 USA|GA Titanium Exploding Phoenixes
12422 USA|NY Byting Bulldogs
12425 USA|NY STEM Flowers
12426 USA|CO In Zip Ties We Trust
12427 USA|MO Bot of Steel
12428 USA|NY Symbiosis 
12429 USA|TX PSJA Southwest Robotics
12430 USA|TX Wylie East Robotics Two
12431 USA|TX Robodreams
12432 USA|TX Pegasus
12436 USA|TX Apache Pride
12438 USA|WA UW STEMsub1
12440 USA|MI Wilson Robotics
12441 USA|NJ GearView
12442 USA|MI Honey Creek Community School Techmaniacs
12445 USA|NV Black Knights
12446 USA|AZ Desert Pointe Academy Scorpions
12447 USA|TX Patriot Engineering 2
12448 USA|TX Patriot Engineering 3
12449 USA|TX Patriot Engineering 8
12450 USA|TX Patriot Engineering 4
12451 USA|TX Patriot Engineering 5
12452 USA|TX Patriot Engineering 6
12453 USA|TX Patriot Engineering 7
12454 USA|CA OVS RoboDragons
12455 USA|PA Workshop
12456 USA|TX Big Red
12457 USA|GA Jefferson Dragonics
12458 USA|TX NOSIDE 3
12459 USA|MI Seahawk Demolition
12460 USA|MI OW BEST ROYALS
12461 USA|MI Mega Mustang Robotics
12462 USA|NC Lejeune 1
12463 Germany|BW KKST-2-RoboCats
12464 USA|NY center moriches middle school 2
12465 USA|MA RoboCats
12466 USA|MI IDA MS LIGHTNING ENGINEERS
12467 USA|MI Robo Potatos
12468 USA|PA TheIncredibles
12470 USA|TX NOSIDE 5
12471 USA|TX NOSIDE 4
12472 USA|TX NOSIDE 6
12474 USA|CA BobaBots
12475 Netherlands|NB Zwijsen Tech Team 1
12478 USA|TX Team Meta-Mega
12479 USA|GA Sutton Middle School Cougars
12480 USA|MI Roadrunner Robotics
12484 USA|VT Team Poutine
12486 USA|TX Cathey Cobras
12488 USA|NJ Raidiators
12489 USA|TX BotKatz Squad
12490 USA|TX RoboTerriers
12491 USA|MI Raging Robots
12492 USA|CA Blender Bots
12494 USA|NH Southside Servers
12499 USA|CA Gear Up
12501 USA|RI The Wilbur Kids
12502 USA|MI Wired Waffles
12503 USA|TX POPBOTICS!
12504 USA|MI Cadillac Cybernetics
12505 USA|MI White Lake Middle School Bionic Warriors
12506 USA|WA Rose Dragons
12507 USA|WA MindHackers
12508 USA|GA R.E.V. 10 
12509 USA|VA HyperForce 
12510 Israel|M Dark Unicorn
12513 Canada|AB Les Scorpions
12514 USA|SC Electron Interference
12515 USA|UT AAI Titans
12516 USA|CA TBD
12517 USA|SC STEAM Rollers
12518 USA|MD Almond Robotics
12519 USA|MN Short Circuits
12520 USA|MI Clifford H. Smart
12522 USA|NY Augustine Classical Academy
12525 USA|CA Wolf Corp
12526 USA|OK Senoritas of Awesomeness
12528 USA|MN NextGen
12531 India|DL Team NeXT
12533 USA|TX Inception
12535 USA|OK Revolutionary Robots
12536 USA|NH MPAL
12538 USA|NJ eBorg Robotics
12546 USA|TN Tusken Raiders
12547 USA|WA Space Turtles
12548 USA|MI Rebel Droids
12549 USA|MI Robo Rebels
12550 USA|MS MegaRoarRobotics
12551 USA|IN Natural Disasters
12553 USA|OH Air Guardians
12554 Australia|NSW Hedge Hubs
12555 USA|MN Farnsworth Eagles
12556 USA|PA Apollo VI
12557 USA|WA 404 Error
12563 USA|TX Bots of Glory
12564 USA|PA Technion
12565 USA|MO The Blockheads
12566 USA|MA AZTECHS
12568 USA|AZ Vibrant Robotics
12569 USA|OH STEMstangs
12570 USA|CO 3CLIPSE 
12572 USA|NY Halsey Bulldog
12573 USA|CA Technnovators
12575 USA|AL Future Leaders
12576 Australia|QLD IGS
12577 USA|TX Eastside Robotics 
12578 USA|PA CWNC Robotics
12580 USA|OR Dragons
12581 USA|ID Heritage Academy FTC
12583 USA|WA Pentacore
12584 USA|NC Not Yet Determined
12585 USA|FL BK Crusaders
12586 USA|MN Maranatha Christian Academy FTC 2
12587 USA|OH Newbury Black Knights
12588 USA|KY RobotiCAL
12589 USA|MA Pioneer Robotics
12590 USA|KS STORM
12591 USA|MN The MEME Team
12592 USA|OR BanglaBots
12593 USA|PA Yantrik
12594 USA|WA W
12595 USA|VA Powered by Push Ups
12596 USA|TX ViperBots Copperhead
12597 USA|TX LUMOS
12598 USA|WA Green Jelly Beans
12599 USA|OR Overcharged
12600 USA|FL Hadron Knights
12601 USA|NJ Robostorm
12602 Thailand|50 PRINCE
12603 USA|MI Jefferson Wired Wolves
12604 USA|AZ Tiger Blue
12605 USA|CA RSF Virtual Vipers
12606 USA|IL TeeBeeDee
12607 USA|CA Granite Ridge
12608 USA|MO Northwest MO Bots
12609 USA|MI BEEBOTS
12610 USA|MN Sir Lancer Bots
12611 USA|WA TechNova
12612 USA|WA Singularity
12613 USA|NY Touro College - High School Boys
12614 USA|MO Robonauts
12615 USA|WA Kicking Bolts Taking Gears
12616 USA|AZ Mecha Knights
12617 USA|MO MCC-Longview
12618 USA|MO Early College Academy
12619 USA|TX FTC Master Mechanics
12620 USA|UT Dragonics
12621 USA|OK Coleman Wildcats
12622 USA|NH Red Spark
12623 USA|CA Pathways Academy
12624 USA|NY The Argonauts
12625 USA|PA Mountain View High School
12626 USA|TX Dynasty
12627 USA|CA Quantum Qubits
12628 USA|CA Fremont Hawk
12629 USA|NY Stingbotics
12630 China|32 HCC
12631 USA|PA Animatronics
12632 Romania|CJ Transilvania Robotix
12635 USA|CA Kuriosity Robotics
12636 USA|NJ IHA Robotics
12637 USA|WA Meany Middle School Robotics Club
12638 USA|AK Chugiak Mustangs Charlie Team
12639 USA|AK Chugiak Mustangs Alpha Team
12640 USA|AK Chugiak Mustangs Bravo Team
12641 Mali|BKO African Panthers
12642 USA|NY Tour College High School Girls Team
12643 USA|MI Niles Nordic Nerds
12644 USA|IL Morton Elements
12645 USA|TX S.C.R.E.W. (Succeed - Conquer - Repeat Every Week) Ups
12646 USA|MN Turquoise Turtles
12647 USA|FL Krop Robotics
12648 USA|AK Warrior Nation
12649 USA|MN Code Blooded
12650 USA|TX CANNOT COMPUTE
12651 USA|AK Metal Knights
12652 USA|TN The Flying Fish
12653 USA|OH DRSS The Whovians
12654 USA|TX Cano Freshman Academy
12655 USA|VA North Cross Jagwires
12656 USA|AK Loose Screwz
12657 Canada|SK Arcola FTC
12658 USA|MI Cybernetic Falcons
12659 USA|MI Electro-falcons
12660 USA|MN St Paul Academy and Summit School II
12661 USA|TX Central Robotics
12662 Canada|SK Radville FTC
12663 Canada|SK Lampman FTC
12664 USA|ME RougeBots
12665 Nigeria|FC Crocs
12666 USA|CA D39 RetroRobots
12667 USA|MA Seawolves
12668 USA|OH BlueJay Tech
12669 USA|NH GUI ("Gooey") Gearheads
12670 USA|TX Eclipse
12671 USA|OR Cheesemakers
12672 USA|VT 2B || !2B -> ?
12673 USA|MI Riverside Academy Middle School
12674 USA|AK Seward 
12675 USA|CA Hermit Social Club
12676 USA|NJ siSTEM.io
12677 Canada|AB Elboya Robotics A
12678 USA|MI Mattawan FTC RoboKats - MechaniKats
12679 USA|IL Vulcan 2
12680 Mexico|NLE Robotic Eagles
12681 USA|IL 3rd Vulcan
12682 USA|IL The Golden Ratio
12683 USA|AR Rock City Robots
12684 USA|CA Techtonic Gears
12685 USA|MN S.H.O.T.
12686 Canada|AB Elboya Robotics B
12687 USA|GA Marist Cyber Eagles
12688 USA|TX Bass Noise
12689 USA|GA Marist Robiters
12690 USA|TX Lost Cause 
12691 USA|TX Robo Cards
12692 USA|TN The Flying Pigs
12693 USA|OR Jo Lane Team #1
12694 USA|GA Marist #A
12695 USA|OR Jo Lane Team #2
12696 USA|TX Patriot Engineering 9
12697 USA|TX Patriot Engineering 10
12698 USA|WA Bow Tie Bandits
12699 USA|SC Trailer-Blazers
12701 USA|CT Spark Robotics
12702 USA|MI Gaylord Girls Robotics
12703 USA|TX IronPaw
12704 USA|IL Blue Jay Builders
12705 USA|TX Samuel Clemens High School
12706 USA|TX Clemens High School Robotics
12707 USA|TX Strike
12708 USA|MA Robohawks
12709 USA|TX System Overload
12710 USA|TX Total Re-Paw
12711 USA|TX Mac Attack
12712 USA|TX Echo
12713 USA|TX MacBots
12714 USA|WY Bionic Bears
12715 USA|FL Robo Tux Cats
12716 USA|IN Dobots
12717 USA|TX Lady Bird Johnson High School "Robotic Jaguars"
12718 USA|MD Lion's Den
12719 USA|MO Team Titanium
12720 USA|MO Eagle Robotics - Armada
12721 USA|OR Gears N Roses
12722 USA|MI Northeast Middle School Team 2
12723 USA|NE Omaha ARK
12724 USA|NM BioHazard Robotics Detail (BHRD)
12725 USA|TX Purple Chaos
12726 USA|NJ Robostorm
12727 USA|MT Metallic Melones
12728 USA|CA Dominion
12729 USA|MI BEEBOTS BLUE
12730 USA|SC Flo~Bots
12731 USA|FL Bulldog Robotics
12732 USA|TX The Celtic Gearheads
12733 USA|NC NUSA
12734 USA|NJ Barnegat Bengals
12735 USA|MN CAATS
12736 USA|NY Electric Mayhem Green
12737 USA|NY Electric Mayhem White
12738 USA|WA Nerdy Girls
12739 USA|FL Regressive
12740 USA|MI Rebel Tech
12741 USA|MI CITAGD FTC
12742 USA|SC Green Charter RoboOwls
12743 USA|GA Raider Makers
12744 USA|ID Twin Falls High School
12745 USA|IA Danville Team Harambe
12746 USA|MI Delton Kellogg Middle School - Team C.A.T.
12747 USA|VA Lancaster Circuit Breakers
12748 USA|CA B1nary Drag0ns
12749 USA|IL Brimfield Public Library
12750 USA|RI Blue Wave
12751 USA|MD Big Boab
12752 USA|HI Hawaii School for the Deaf and the Blind Dolphins
12753 USA|IA Interdimensional Robotics
12754 USA|IA Wired Up
12755 USA|GA KIPP WAYS Robotics Team
12756 USA|MN The Legendaries
12757 USA|MI North Park Montessori Nerds
12758 USA|NH Derryfield Hungry Robots
12759 USA|VA Madeira Robotics
12760 USA|TX Brochachos
12761 USA|MN Lake Middle Team 4
12762 USA|GA Tech Titans
12763 USA|CA The Rolling Bots 
12764 USA|TX RoboViks
12765 USA|CA Electric Dragons
12766 USA|OK Wildcats
12767 USA|AZ CMB: Catholic Master Builders
12768 USA|OH INNOV-8
12769 USA|GA Rebellion Engineering
12770 USA|IN Need More Zip-Ties
12771 USA|TX Channelview Techies
12772 USA|TX Company-E
12773 USA|MD Flamangos
12774 USA|GA Organized Chaos
12775 USA|MI Christ Connectors
12776 USA|AK Fish Wheelers 
12777 USA|NV Boulder City SuperBots
12778 USA|CA The Golden Snake Smackers
12779 USA|TX Husky Engineering & Robotics 1
12780 USA|MN AMAL  LEADERS
12781 USA|PA  FTC little town  robotics academy 
12782 USA|TX Husky Engineering & Robotics 2
12783 USA|IA Norwalk RoboWarriors
12784 USA|PA  ftc little town christian robotics 
12785 USA|TX Husky Engineering & Robotics 3
12786 USA|TX Husky Engineering & Robotics 4
12787 USA|VA foolS TEAM ahead
12788 USA|WA Ultraviolet
12789 USA|NH Hack-Gearz
12790 USA|OK Cordell
12791 USA|TX Junior Jags
12792 USA|PA Sharon High Robotics Team
12793 USA|MT Fort Benton Robo Tech
12794 USA|OR Fremont 1
12795 USA|OR Fremont 2
12796 USA|TX Fifth Ward Enrichment
12797 Israel|Z MEGIDDO LIONS
12798 USA|TX Gateway Robotics
12799 USA|MI The Detroit Leadership Academy Sentinels
12800 USA|OR Echoes of the Future
12801 USA|OR Echo Inc.
12802 USA|OH We will Bot you
12803 USA|NC Jr. Robo Gladiators
12804 USA|CA LED
12805 USA|MS CyberTribe
12806 USA|NJ Roboken
12807 USA|TX Screaming Yolks
12808 USA|OR Revamped Robotics
12809 USA|MD SharkBait
12810 USA|TX QuantumX
12811 USA|MI Masterminds
12812 USA|TX LBJ Robotics
12813 USA|MN Lake Middle Team #2
12814 USA|CO Tech Terminators Junior
12815 USA|NH Pi Heads
12816 Netherlands|NB Zwijsen Tech Team 2
12818 USA|IL Momence Machinists 
12819 Netherlands|NB Zwijsen Tech Team 3
12820 USA|TX Wagner TSTEM 1
12821 USA|MI RoboSharks
12822 USA|NY MDQ ACADEMY TEAM B
12823 USA|CA Crescendo
12824 USA|NY Tesla Empire
12825 USA|TX Wildkat Robotiks
12826 USA|MN Some Assembly Required
12827 USA|FL Crazy Cat Ladies
12828 USA|NC Critical Overload
12829 USA|AZ ViperBots
12830 USA|OH Scientific Touch
12831 USA|OR The Crystal Skulls
12832 USA|MI BEEBOTS WHITE
12833 USA|NY Mechanical Meltdown
12834 USA|MI BEEBOTS ORANGE
12835 USA|IN Pixelated
12836 USA|MI BEEBOTS BLACK
12837 USA|MI BEEBOTS YELLOW
12838 USA|VA Lancaster Robot Warriors
12839 USA|GA Future Engineer 
12840 USA|MO Pierce City High School
12841 USA|AZ Plus +3 Robotics
12842 USA|MO Grandview RII A
12843 USA|TX Driscoll Rangers
12844 USA|MO Grandview RII B
12845 USA|MI FHPS METEORS
12846 USA|TX Dynamic Gears
12847 USA|VA ERA
12848 USA|NJ Robonators
12849 USA|TX Attucks MS
12850 USA|CA TechnoStorms
12851 USA|VA E.T Energized Techies
12852 USA|OH Extreme Robotics
12853 USA|NJ Robo Cavos
12854 USA|LA HSplus
12855 USA|VA Eukarya Lions
12856 USA|AL Endeavor Steam Machines
12857 USA|TX Phantom
12858 USA|MS Blue Waves Robotics
12859 USA|TX Humble MS
12860 Australia|NSW The Tinkerers
12861 USA|CA RoboHeroes
12862 USA|MI Waldon Dragons
12863 USA|IA Flourish & Bots
12864 USA|GA Eclipse
12865 USA|WA TechNoLogic
12866 USA|NJ Cyber-Fins
12867 USA|WA Eastmont Robotics - Team 2
12868 USA|IL Ironclad
12869 USA|CA Voyager 6+
12870 USA|NY ScottieBots
12871 USA|PA Keith Valley Robo Hatters Gray
12872 USA|AK Crinkle Cut Fries
12873 USA|MD S.T.E.A.M. Powered
12874 USA|TX LOROTECH
12875 USA|NJ Snyder Tigers
12876 USA|MI East Hills Middle School intergalacTECH
12877 USA|WA Amelia's Alicorns: Defenders of Technology
12878 USA|WA Supernova Robotics
12879 USA|NY Firebird Sprockets
12880 USA|DE Razor Steel Robotics 
12881 USA|LA Runnels Robotics
12882 USA|VA Hypergaints
12883 USA|TX Todoians 2
12884 USA|AZ Bucephalus
12885 USA|TX Golden Gears
12886 USA|MN Breck School FTC
12887 Mexico|CHH Devolt Phobos
12888 USA|MD The Stingers
12889 USA|AZ Wyverns
12890 USA|MI Emerson  E.A.G.L.E.S.
12891 USA|CO ROBO Warriors
12892 USA|AZ White Mountain Robotics - Juggerbots
12893 USA|KY Blue Lightning TECHbots
12894 USA|WA Hexspeak
12895 USA|MI HF_FTC__#2
12896 USA|MO The LWA Eagles
12897 USA|MA Newton's Law of Mass
12898 USA|MN Papa Long Legs
12899 USA|NY Bellport Clippers
12900 USA|TX Schim Robotics
12901 USA|AZ PROJECT:COBRA
12902 USA|IL Inca Eaglebots
12903 USA|IA Bulldog Robotics
12904 USA|IL Olmec Eaglebots
12905 USA|IL Aztec Eaglebots
12906 USA|IL Mayan Eaglebots
12907 USA|OR Piece of Pi
12908 USA|MD The Mystical Rainbows
12909 USA|CO FMS-Tech
12910 USA|TX The Cybercats
12911 USA|CO Yenyfer's Team
12912 USA|MI Robo Kids
12913 USA|IL DA Ex Bots
12914 USA|HI The Eagles
12915 USA|NY System Override
12916 Mexico|CHH Devolt Deimos
12917 USA|FL Error 404 
12918 USA|IL Iron C.O.R.E.
12919 USA|TX TechnoWarriors
12920 USA|CA NanoGurus
12921 USA|MI Magi Mechs
12922 USA|MI The Livonia RoboRaptors
12923 USA|CT Techno T-Rexes
12924 USA|NY Iona Prep Gaels 
12925 USA|TX Carpenter CowBOTS
12926 USA|TX P@NTH∑R5 R0B0T1C5
12927 USA|TX Shepton Robotics
12928 USA|TX The Lightsaders
12929 USA|TX Electric Lions
12930 USA|TX Clark Robotics
12931 USA|AZ The Legion
12932 USA|NM Mescalero Apache Chiefs (2)
12933 USA|TX Penguin Robotics
12934 Australia|NSW AFC Logics
12935 USA|TX FUTURE TECH
12936 USA|TX Bear Wires
12937 USA|MI Lake Shore Robotics
12938 USA|MS Washington Generals' Robotics
12939 USA|MI TBD Middle School
12940 USA|TX ThunderBot Breakers
12941 USA|WA Soleil
12942 USA|CO Renaissance Secondary School
12943 USA|MN Qbitz
12944 USA|MI Innocademy 3
12945 USA|IL cirCuiT breaKers
12946 USA|MI Innocademy 2
12947 USA|WA The Riot Crabs
12948 USA|MI Innocademy 1
12949 USA|WA Innovation 2
12950 South Africa|GP Fifth Order
12951 Australia|QLD ESKETIT
12952 Australia|NSW rIGS
12953 USA|VA Maroon Tide
12954 USA|TX Inspectors
12955 USA|MI Fire Sparks
12956 USA|MA Lakerbots
12957 USA|GA TGI TECH
12958 USA|GA St Anne Pacelli Catholic School
12959 USA|NE Electrogator Robotics
12960 USA|FL Sickles High School
12961 USA|GA Checkmate
12962 USA|CA Zenith
12963 USA|TX Manor Ram Robots
12964 USA|MI Team Innovation
12965 USA|LA College Track NOLA 
12966 USA|WI Wilson Junior High FTC Team
12967 USA|AK Kenny Lake 
12968 USA|NJ Bard Robo-Raptors
12969 USA|CO Peter
12970 USA|NJ RoboSmart FTC
12971 USA|IL Ctrl-Y
12972 USA|NC TBCATITANSHS
12973 USA|TX Reicher Robotics
12974 USA|GA 57th Mechanized Brigade
12975 USA|TX Top Dogs
12976 USA|OK Tuttle CyberTigers - Red
12977 USA|TX Rust In Peace
12978 USA|TX CCHS Panther Robotics
12979 USA|CA Gear Heads
12980 USA|OR UVC FTC
12981 USA|FL Rockobots
12982 USA|IL RB High School 
12983 USA|VA East End Robotics
12984 USA|ID Devil Dogs
12985 USA|CA B.A.R. Bay Area Robotics
12986 USA|OK TSAS 
12987 USA|WA Short Circuits
12988 USA|FL Cambridge Lancers
12991 USA|NV Awkward Silence
12992 USA|TX The Vindicators
12993 Australia|QLD RoboKings
12994 USA|TN Oak Ridge Wonder Women
12995 USA|GA SASH
12996 USA|VA Vienna Speed Demons
12997 USA|CA Cosmos
12998 USA|ID Busted Bolts Robotics
12999 USA|IA Union County 4-H FTC
13000 Canada|AB Data Wolves
13001 USA|FL Steam Knights
13002 USA|MI Screaming Eagles
13003 USA|ID Bot Rod Robotics
13004 USA|AZ Techno Wildcats
13005 USA|TX The Siege
13006 USA|CT GRANBY GRUNTS FTC 2
13007 USA|TX Tiger Team 3
13008 USA|TX Tiger Team 2
13009 USA|MI TechnoBots
13010 USA|WI Baby Rams
13011 USA|TX Team Designers Den
13012 USA|LA DUTCHTOWN EAGLEBOTS
13013 USA|UT SpectraTech
13014 USA|NJ Falcon's Nest
13015 USA|IA eLEMONators
13016 USA|IA Jigabots
13017 USA|LA Event Horizon
13018 USA|MN The Wright Stuff
13019 USA|MI Platinum Panthers
13020 USA|OH Quantum Reapers
13021 USA|MI Allegan Middle School Robotics
13022 USA|CO Ridgeview Hoplites
13023 USA|MO STEAMBOTS
13024 USA|MI Tigers
13025 USA|IL Beach Park Middle School
13026 USA|MI R.U BOTS
13027 USA|TX JSTEM FTC 2
13028 USA|MI Cougar-Bots
13029 USA|NY RoboSabers
13030 USA|TX JSTEM FTC 1
13031 USA|AZ Chi-squared-FTC Robotics
13032 USA|MO Ant Colony
13033 USA|WA Tenino HS
13034 USA|KY Whitefield Rocks Robotics
13035 USA|CA The Awesome Lady Argobot
13036 Australia|QLD Gears
13037 USA|AK Delta V
13038 USA|VA Dragonbots
13039 USA|VA Nuts & Volts
13040 USA|NV Losee Lions
13041 USA|MO Roboteer Cadets - Bravo Company
13042 USA|AZ Arcadia Titan Robotics
13043 USA|HI HTA Kauai
13044 USA|HI Na 'Oahi o Kawaikini
13045 USA|OK Caddo Bruins
13046 USA|CA BugByte Robotics
13047 USA|IL D.R.E.A.M Team:  The Fax Machines
13048 USA|NJ Absolute Zero
13049 USA|OK Prototypes
13050 USA|CA Nueva Team
13051 USA|MO Crossroads Current Robotics
13052 USA|WA Techno Dawgs
13053 USA|TX POLARIS
13054 USA|MS Mechanical MasterMinds
13055 USA|TX CV Bots
13057 USA|FL GET SMART
13058 USA|CO RG Dawson
13059 USA|OK Charged w/Battery Too
13060 USA|VA Capital-Bots
13061 USA|MI Ann-Hua Robotics
13062 USA|AR Cougar Pride
13063 USA|IL PowerSurge - Flash
13064 USA|NC Forbush High School
13065 USA|NC Wolves
13069 USA|TX Phoenix Builders
13070 USA|NC SHS Rams
13071 USA|VA Robo Wolves
13072 USA|TX Fellowship of the Robot
13073 USA|TX Brazoswood Robotics
13074 USA|WA West Sound Academy
13075 USA|TX Coram Deo Academy Robotics
13076 USA|MN The Argonauts
13077 USA|MD Hypersonic Robotics
13078 USA|MI Holy Spirit Techrobotics
13079 USA|WA OuterSpark Season 2
13080 China|11 MechDancer
13081 USA|HI Pueo Bots
13082 USA|AZ Krazy Kangaroos
13083 USA|HI Kauai High Red Raiders
13084 USA|CA The Golden Gears
13085 USA|IA Bionic Dutch
13086 USA|HI RoboWarriors
13087 USA|TX Teen Titans
13088 USA|HI Cyber Saints
13089 USA|CA E T Brigade
13090 USA|MS Gadget Girlz
13091 USA|UT Panther Power
13092 USA|MO CHS Robotics
13093 USA|FL Golden Fish
13094 USA|MO Grandview RII D
13095 USA|MO Grandview RII C
13096 USA|SC Tech Waves of the Futrure
13097 USA|TX KIPP Generations JagATrons
13098 USA|TX Savage Servos
13099 USA|AZ San Carlos BRAVES
13100 USA|MD 47 Beavers
13101 USA|CA M-A Bears: Team FS
13102 USA|OH M.O.M.S.
13103 USA|NJ Ironmen Robotics A
13104 USA|MN Becker MS Endeavor
13105 USA|NJ Ironmen Robotics B
13106 USA|MI Walnut Creek Hawks
13107 USA|TX Vanguard Academy 2
13108 USA|TX Early College High School
13109 USA|TX Vanguard Academy
13110 USA|TX Southwest Robotics
13111 USA|NJ Blue Bears Robotics
13112 USA|NV Fantom-234
13113 USA|OK Cardinal Robotics
13114 USA|MO TSM FIRST Robotics Dreamers
13115 USA|NJ Manalapan High School 
13116 USA|CA i.am College Track BH
13117 USA|CA Σ Installation Sigma
13118 USA|MI IntelliGIMS Robotics
13119 USA|OH TV Patriots
13120 USA|WA Bulldogs
13121 USA|FL State Barn
13124 USA|NJ Clayton Middle School Robotics
13125 USA|CA Brentwood Eaglebots
13126 USA|LA Robo Knights
13127 USA|TX RoboTigers
13128 USA|TX Crusaders
13129 USA|TX PEARadigm Shift
13130 USA|MS Piney Woods Robotics
13131 USA|RI Blackstone Bulldogs
13132 USA|MO Miner Clue
13133 USA|TX Wildcats
13134 USA|OR W.H.A.T.?!
13135 USA|NV Team Flash
13136 USA|NC CDS Lions
13137 USA|CA REWORK
13138 USA|MI Mavericks
13139 USA|MS Exotic Robotics
13140 USA|TX The P-51 Mustangs: Team Imagine
13141 USA|TX The P-51 Mustangs: Team Innovate
13142 USA|TX The P-51 Mustangs: Team Inspire
13143 USA|FL Warrior Machine
13144 USA|CA PHS Falcons
13145 USA|CA Circuit Breakers
13146 Israel|TA Makers Assemble
13147 USA|WA Blazer Bots
13148 USA|WY Dell's Angels
13150 USA|MI Cyborg Wolves
13151 USA|IA Creative Adventure Lab
13152 USA|AE Netzaberg MS (FTC)
13153 USA|CA Marvin's Minions
